"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $234.27/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode"
"0x51c84ec42ea1cf582c5ff99eed96f076c91a26d452a1cd1a0369086446881f59","2366474","1475413453","2016-10-02 13:04:13","0x11a432dbcf0aed6908ec3c11f5dc27abea8855df","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","3900","0","913653","0.002744654435049","0.642990194498929","13.23","","",""
"0x5d31bad682514b35c645baf2ff52662d582e943304cbf8ff4fcab4949ab57f56","2366474","1475413453","2016-10-02 13:04:13","0xddc3eedab1f07287ad313ce5c6a3134d08b2526e","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","3.7","0","866.799","0.002744654435049","0.642990194498929","13.23","","",""
"0x66347f60bceec43ae4813e339e1b73b8b5c0a001732a72ad3e8021b83375077e","2366474","1475413453","2016-10-02 13:04:13","0x4256b88b8ab9d64dc782b0682cb4d3e92d633336","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","22.04","0","5163.3108","0.002528773167243939","0.592415689890238","13.23","","",""
"0xc3a5c5ccc5adbd9d86c0f2e2ffd7e1fbfe5a18bc05c1a333534e62d3a156357e","2366474","1475413453","2016-10-02 13:04:13","0x117f560c1f4dd1d3e4c5e27e75b026443683b4ea","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","100.92","0","23642.5284","0.002528773167243939","0.592415689890238","13.23","","",""
"0xc50405a83e59cc67047a6fce6e0eb363e01aa1caff1e9616a911b1799f8043c1","2366474","1475413453","2016-10-02 13:04:13","0xd6c5156dfdd4ee2a6f302da5af186cc7d9ecdcf8","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","307.4","0","72014.598","0.001836380277020058","0.430208807497489","13.23","","",""
"0xe933b6a667e2ce9058c91bebb29be50193089f149a605b628a240c2609427872","2366474","1475413453","2016-10-02 13:04:13","0x09437e1dfc040dda229fc6e78364da659f2fc292","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","229.72","0","53816.5044","0.001993151990478","0.466935716809281","13.23","","",""
"0x7c2dd6ee6bf5247b0fe2ea9ef061caed7dd7a0d8009f919eff78e6d4e04d383e","2366474","1475413453","2016-10-02 13:04:13","0x0ed1b9cbbd6b462a6b5741306caaa8b0fc79d2ec","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","15.08","0","3532.7916","0.001786613560896087","0.418549958911126","13.23","","",""
"0xd56cd9cf8128a06eca42e66b2532d6d1de2086c419b12cbc8bd3b6dd02716c9d","2366474","1475413453","2016-10-02 13:04:13","0xc2f6a5598ea7f1b704e4f741344b7f2d640ebe3e","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","129.92","0","30436.3584","0.001786613560896087","0.418549958911126","13.23","","",""
"0x618bc4e4e3ddfea1ad2b11f17fb11f15454555ea670393dc677f90ece2a7cda2","2366474","1475413453","2016-10-02 13:04:13","0x24a037f96881ccf6241f3e665eede369490f96f1","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","6.844","0","1603.34388","0.001760503917482772","0.412433252748689","13.23","","",""
"0xc09b0e71ada34c83f6a4fdad047516ef0e12bc2c8eecbf8d09ee7a7244c1926e","2366475","1475413458","2016-10-02 13:04:18","0x4ad54f60c660aacb7c223f92321409e0e45dbaf0","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","32","0","7496.64","0.002688722999677","0.629887137134331","13.23","Error(0)","Bad jump destination",""
"0xbe42b29d8e61c21200c7e2f20c59cdf595028609b8c60b77fe416abfe3684184","2366475","1475413458","2016-10-02 13:04:18","0x3f056c0e9f836a5c1bcbd10828c21011cbc12631","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","59.0092","0","13824.085284","0.001836380277020058","0.430208807497489","13.23","","",""
"0x70dfd1d490cf769f292cdd2091eb6354259c281f8ab640f7bf2e96eeb9894ee2","2366476","1475413467","2016-10-02 13:04:27","0x9ec32dc82d9ca1ffb09c25fded5d08a0bba3378e","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.05684","0","13.3159068","0.001582340603433939","0.370694933166469","13.23","","",""
"0xb7cab870d7d9b58d2b9815d2c8efee8e5b10ac72aa137d10fcb756068c7bea90","2366476","1475413467","2016-10-02 13:04:27","0xd76b87794896a840785b098e5fd54c536979b9d2","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.99","0","231.9273","0.001798221871239","0.421269437775161","13.23","","",""
"0xb95708b4ac140301491cfbc101a49c6eeedcbf5c90341461b795aa445d3b40e0","2366476","1475413467","2016-10-02 13:04:27","0x5fa28a93296d01620e077962071fa16d84c7f217","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.7","0","163.989","0.001798221871239","0.421269437775161","13.23","","",""
"0xbac35029164a64024c9e08f3be73b440ae9cf1f9e83c2932114014f55e6ec361","2366476","1475413467","2016-10-02 13:04:27","0x7734f633dae87ea7c55df9889f3ece433afdea18","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","3.2","0","749.664","0.002744654435049","0.642990194498929","13.23","","",""
"0xd44b30ea8bd4f383bb31a88738b3bb16d19c43a056549270a592307eb1faf743","2366476","1475413467","2016-10-02 13:04:27","0x443a4d02d4b66cebc079513a2dd907880b1e32d0","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","21.58296","0","5056.2400392","0.002528773167243939","0.592415689890238","13.23","","",""
"0xf11ebe9708352e16350575acd168a89e4ac50ce6870deac2da06dd0022b279c2","2366476","1475413467","2016-10-02 13:04:27","0xaad05f8931506f16c4823bacc70916fe53aa8710","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","94","0","22021.38","0.002744654435049","0.642990194498929","13.23","","",""
"0xa907bcf38c1cc7e8d0a02e9caf52dc712025206a4efaf0c6ceb93c155316b07f","2366476","1475413467","2016-10-02 13:04:27","0xcc3e6fd34a5f6c04abbea2d5326534e458d8229c","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.1624","0","38.045448","0.001171776671512929","0.274512120835334","13.23","","",""
"0x4b9faaeece3198d94a4dd588e81062df671d2f2c99c03304b7397d1b02ad4c24","2366476","1475413467","2016-10-02 13:04:27","0xed12871843ce1e59a07da00633bd2d0b0385d86d","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.48","0","112.4496","0.00174","0.4076298","13.23","","",""
"0x6f69ac164e64145b54db8d2d3fef4082625de4daa1ea327207d15619366ad164","2366477","1475413475","2016-10-02 13:04:35","0xeda3c50ee6af463cdf2b0b1bbf859ca56fb92d9b","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","1435","0","336177.45","0.00435","1.0190745","13.23","","",""
"0x523e92a1f62dfdac07a1659f6d7da08f6fd7f4817e549661935916875a701824","2366478","1475413481","2016-10-02 13:04:41","0x7aa534c9b18d6f4117301971962986467e74eed1","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","10000","0","2342700","0.004849590373047","1.13611353669372","13.23","","",""
"0x8259e9c49734be81cbeb85281ea9ac49d93d0edd95c90fc9f2f42ee73417453a","2366480","1475413492","2016-10-02 13:04:52","0xc562dbb6ccedf5701ef9aba205da55b7ece69e60","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","123.7","0","28979.199","0.002744654435049","0.642990194498929","13.23","","",""
"0x8e44b61f00b71562554174206b4deb1e8b73e73c32168997f422b6568433aa71","2366480","1475413492","2016-10-02 13:04:52","0xa5cdcb80b1ed98aabfab7ab422c9232e5f88aedc","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","25","0","5856.75","0.002744654435049","0.642990194498929","13.23","","",""
"0x1a22b6d1feec21b773dfdb594d882a60a4c077dd2d79f8ea831f08550d909201","2366480","1475413492","2016-10-02 13:04:52","0x462679199ac92046f6eae701a4aec3bc05f387eb","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.986","0","230.99022","0.001582340603433939","0.370694933166469","13.23","","",""
"0x8adbf2aa7efe23681cc21d2d1ec7e6265682af670317c2b14fe3492c7ff48f71","2366480","1475413492","2016-10-02 13:04:52","0x9759d271753f79486cc4ed38ea99ca4a67b09436","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","3","0","702.81","0.001798221871239","0.421269437775161","13.23","","",""
"0xb3106a9c172ddd24b865dfe5d9ae22eed03ee49951788bba3a2b23b8bf42229c","2366480","1475413492","2016-10-02 13:04:52","0x006735945070fd7ced7622fa910f06c27c8d3c4d","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","511","0","119711.97","0.002744654435049","0.642990194498929","13.23","","",""
"0xb9a1f3bdc535a1841192dbd1f2534e28c73564b81bd40c6c7c178cf152f63f40","2366480","1475413492","2016-10-02 13:04:52","0x86c9975fe12b40ae51441662a9c29cd38ef9a3bd","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","34.8","0","8152.596","0.001582340603433939","0.370694933166469","13.23","","",""
"0xb743384c645e2ef44b7f601f24d2fb79bbe7953b4298acad4a1220675c465290","2366480","1475413492","2016-10-02 13:04:52","0x22902c8ededaf20f5d24e2ef37cb2562e2d41a7a","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","92","0","21552.84","0.002744654435049","0.642990194498929","13.23","","",""
"0x7cdd8770e1f18a5c80c847af6fc57f3b4786f4769588c5b0142532d7f6952a61","2366480","1475413492","2016-10-02 13:04:52","0x06a3ac97cd46955293ce494b0f72796a66f6fd80","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","73","0","17101.71","0.001798221871239","0.421269437775161","13.23","","",""
"0xd90518c41e07929630c8b4cdd35d81055824abfd5e8c4677a40e526ae94597c7","2366480","1475413492","2016-10-02 13:04:52","0xfd2fb4310bc79c1efd0394a2364dc8398a0a8732","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","9.86","0","2309.9022","0.001582340603433939","0.370694933166469","13.23","","",""
"0xaded0ab2ed138fc57b0fcbe5607f9ce592aa60947945b1152b2fae707dfd5238","2366480","1475413492","2016-10-02 13:04:52","0x32708f699f98318bcc39686c8a3778c9e1546efe","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","278.4","0","65220.768","0.001582340603433939","0.370694933166469","13.23","","",""
"0xaa1905bff3e90cf24cbb1458ac668e2da3b7705e94907b093d614fa8de5b2e1f","2366480","1475413492","2016-10-02 13:04:52","0x3b015942a9f81a04111b8828e1335e3a78ede5a7","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","500","0","117135","0.00231594","0.5425552638","13.23","","",""
"0x48d3edd1a3ec8b723eda2d75037c65a1ec0f67272c242d791ad717e14b5c1665","2366480","1475413492","2016-10-02 13:04:52","0x4b82ec7bddb979866e212e5d90ebbc4ff4544e97","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","1999","0","468305.73","0.001432805954547","0.335663450971726","13.23","","",""
"0x13ebaf80c3900fb00236cfdf53eb390f29c945ed439826bfc43616361c40ec47","2366480","1475413492","2016-10-02 13:04:52","0x6dd1d256c4d5cc7730f85559f0d1f25c4433fea8","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","104.4","0","24457.788","0.002008402760633346","0.470508514733574","13.23","","",""
"0x7a729ec9460a1e8f0d3ecd219ac547bf3e8eec28ed33d028752844df0b411e64","2366480","1475413492","2016-10-02 13:04:52","0xa2b4d9cd6f7d6d90d8aa3623544c4341f638bdec","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","1000","0","234270","0.002179860026886","0.510675808498583","13.23","","",""
"0x62bc0e8abc1cdce8d628f98b97e68caca18d96f9200ded4726b592dcc9ac7a81","2366480","1475413492","2016-10-02 13:04:52","0x5b1baf1c59e75dead55b5c786f563ddd0a503d0f","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","1000","0","234270","0.002156077753953","0.505104335418569","13.23","","",""
"0x618ac82a9c09c60f72ef0fd144ce86e47e73f9ca0fe0f8f3d7a09e01fc6e5351","2366480","1475413492","2016-10-02 13:04:52","0x493938fc9fa562b4b7d32129c982892baa70cb42","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","131.08","0","30708.1116","0.001986491086478283","0.465375266829267","13.23","","",""
"0x3debe8377c8b2f4ba41f146e67cff9263efcf0eb3923bdfb685e9208eb965bcc","2366481","1475413508","2016-10-02 13:05:08","0x949a6c2c678c107efee507c10194fc6dfb7c3260","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","100","0","23427","0.002165271598824","0.507258177456498","13.23","","",""
"0xb00da62aaa0d31e5b504192b123e20ddbdd7b7829e53c86e3db2068330d97fa8","2366481","1475413508","2016-10-02 13:05:08","0x7734f633dae87ea7c55df9889f3ece433afdea18","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.06","0","14.0562","0.001798221871239","0.421269437775161","13.23","","",""
"0x47f439afdfe00b56c2047e32a0eaa78b712ddda5f74beccd16cb19bc85dedc44","2366481","1475413508","2016-10-02 13:05:08","0x23090bff1b2dd4a8b36b0b25fba2b83096dcd476","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","46400","0","10870128","0.002528773167243939","0.592415689890238","13.23","","",""
"0x4b17efb92e998e6e4c3d0bdc61370e451280e2c006e56c36a4890669f18981ca","2366481","1475413508","2016-10-02 13:05:08","0x15ee93a1c52c503db87a56431332dbb086663e8a","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","130.5","0","30572.235","0.002528773167243939","0.592415689890238","13.23","","",""
"0x5271f12b395cf28719b279c55534b50bf2dab6e82e774735cca51ab2ac546839","2366481","1475413508","2016-10-02 13:05:08","0x5388aba56e6ffb7e9b3819e6b340da7de5ec50df","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","18.9","0","4427.703","0.002744654435049","0.642990194498929","13.23","","",""
"0xac7f948a4f1b7730ab9a51fcf92b73e4ae9f3bc300bc07bac25a2abb8d5d2d67","2366481","1475413508","2016-10-02 13:05:08","0x2e9bba5c7ad2da683b97cdf159b49ad0a64084e6","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","18","0","4216.86","0.002744654435049","0.642990194498929","13.23","","",""
"0x37e91efb014f61ee2e3f3489a3f13aedd1e4727e9134df2a80c42b337621304d","2366481","1475413508","2016-10-02 13:05:08","0xd95df826fc3ea014f404a1368a254e23d29d99c8","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","1666","0","390293.82","0.001483872549066","0.347626822069692","13.23","","",""
"0x5cb7b8e102de7c674446cf115de5210cfd76fd91946840b6b5d01cc599ecdbd7","2366481","1475413508","2016-10-02 13:05:08","0x9737847e9dcc027e42342d8e1f3af087d185b5b1","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","154","0","36077.58","0.002200634012079","0.515542530009747","13.23","","",""
"0x641e8c4288d9bf3b21653eae4caacc9d1bd60dda0bf70dfb06813ae9a541af83","2366481","1475413508","2016-10-02 13:05:08","0x8d1ae91579215541b93963951e8045517d73b4d7","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.51","0","119.4777","0.001404250046154","0.328973658312498","13.23","","",""
"0x8292f916b25026ac24b3983f703611fae755c9ce80d7567f5ef5586c46db0461","2366481","1475413508","2016-10-02 13:05:08","0x0d5d1a13458afc34ca7bd09087c800748cbb0702","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","34.0776","0","7983.359352","0.002143329017814","0.502117689003286","13.23","","",""
"0x1a8cdf56af37901a1265cb4369f51cfcc53e8b14920decd9c39812ec37c88d9f","2366481","1475413508","2016-10-02 13:05:08","0x012b03f8ab43097fe2a2cab54cfab04e5e201dc7","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","1.218","0","285.34086","0.001229516845145109","0.288038911312145","13.23","","",""
"0x97e9867b0aa1014dc381907c83cb933539bb43b45b0f758b434bb7fd4da76686","2366481","1475413508","2016-10-02 13:05:08","0xf7c3e590aa0707e3f771bf14b6ef77fd8db728a6","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","16.24","0","3804.5448","0.001229352822124965","0.288000485639216","13.23","","",""
"0x50236a09b8046fa51ad4c98ca0663dfc232a5a84787bba7a95ce7e37e3fe8f67","2366481","1475413508","2016-10-02 13:05:08","0x68b590883519922dcd1aed5e052304501533b302","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","4","0","937.08","0.002122373361831","0.497208407476148","13.23","","",""
"0xb0cffd834384d139d8ef30f9697081900974a3500afd9793947c4edbc2dd6755","2366481","1475413508","2016-10-02 13:05:08","0xc19b3109670ad3253bd8e91b06cafc879f62c923","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","70.76","0","16576.9452","0.001216592139803877","0.285011040591854","13.23","","",""
"0x4579d0a09523e0894d41a30101f6ea9028efeaa8b5e0cff1569aa78e778437d1","2366481","1475413508","2016-10-02 13:05:08","0x811ccef2b32b5bc97b0dd1a58e6c762d30892f42","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.993647267111898","0","232.781745266304","0.001369176618054","0.320757006311511","13.23","","",""
"0x638b97901d4fe626d7c87539aaeb29e56aba71904923021ffc1e95d37c74b5b0","2366481","1475413508","2016-10-02 13:05:08","0x30ea3ca7e7a5fe9e848ed45608915b17830d4c85","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","299.8","0","70234.146","0.001356335924472","0.317748817026055","13.23","","",""
"0x9d8d05e7d6ea691df99b0b6c9cce20266c26a3a62b9f86c03838b51b4ccd5c83","2366481","1475413508","2016-10-02 13:05:08","0x7a35315cf85c6978d7dd547c114bf0919746ec71","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","380.5032","0","89140.484664","0.001898714378330154","0.444811817411405","13.23","","",""
"0xa2af129d3bf5fe1a4277bdb0c0f6348c41eb16c2379a02d07029c669ed76de12","2366481","1475413508","2016-10-02 13:05:08","0x2f73c23c3a221ad0a21b49eae2a06b28aa80509e","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","54.404","0","12745.22508","0.001898714378330154","0.444811817411405","13.23","","",""
"0x0e7124fb29ab4402117e9543d8854753e9f2fae6de0a50f92d21009b17ed723d","2366481","1475413508","2016-10-02 13:05:08","0xaf685224c34457f92b2f1f1c197950cc606e3fe7","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","399","0","93473.73","0.000539738999598","0.126444655435823","13.23","Error(0)","Bad jump destination",""
"0x45b91032ffc1de34f796bbcfc78d98af3d87b34bc24eaa2dca81b2aeccc721ae","2366482","1475413515","2016-10-02 13:05:15","0xeef23191845ab8760bcde5933d110a1ff716f046","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","299","0","70046.73","0.001303912996143","0.305467697606421","13.23","","",""
"0x201a79d28fa0362304e7b3b93adf95af37523b1c560318186581a69c52ec5bdf","2366482","1475413515","2016-10-02 13:05:15","0xcf53274c4245caf86be88894d2a228763904af9d","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","40","0","9370.8","0.00099","0.2319273","13.23","Error(0)","Bad jump destination",""
"0x1c1c55750026d1d9620f477bf8489a64e20f0ef0d34aa79901f2d7ab9b52e15a","2366482","1475413515","2016-10-02 13:05:15","0x6ae8305340a04ca53aba83d82b0b838b32de9b3c","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","850.98526783718095","0","199360.318696216","0.002744654435049","0.642990194498929","13.23","","",""
"0xf3a7a6abe5809407f30d61944acfde2a7ef9851e082551b15f7ad42a3769f776","2366482","1475413515","2016-10-02 13:05:15","0xfe7a1ff3c1356eea7d6f060b78c8ebb996f131cf","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","882","0","206626.14","0.002744654435049","0.642990194498929","13.23","","",""
"0x4f6dd6909716722375bbf43fe0db9696d5907b78704985cd66a30accd3f555ac","2366482","1475413515","2016-10-02 13:05:15","0x72cc4fcdd359b7c60b91362e94fb7cbc4155d40d","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","4.64","0","1087.0128","0.001979528637434733","0.463744173891835","13.23","","",""
"0x19f4b74c95150ef250bd85afba65f871443976b9f0a47e34412ed110fb4cb9d9","2366482","1475413515","2016-10-02 13:05:15","0x9b9b612d50fa8655bfd2d0270cc794b7d338adaa","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","109","0","25535.43","0.001369176618054","0.320757006311511","13.23","","",""
"0xac55252ff663b2f06aff56abc1ed782f3312247fdc5360bbd8cf2186e53cc432","2366482","1475413515","2016-10-02 13:05:15","0xecf78052ed11945cbd00aac1b275334bc0ad94f3","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","34.8","0","8152.596","0.001193504227434072","0.27960223536098","13.23","","",""
"0xc340871a35d557a6aff9197ac57fe8ff6673f6eb99ab72bb343828a0411146ff","2366482","1475413515","2016-10-02 13:05:15","0x4c0e26ce2ee08b22103aeba65c078a6d5b7a7d2a","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","4.99","0","1169.0073","0.002070196937352","0.484985036513453","13.23","","",""
"0x88a93f7301f4f725a7be7ef5762860b73aa73e8589893a3b35dd5c9ed2c533a2","2366482","1475413515","2016-10-02 13:05:15","0xab6a7afd0d120b87134076eaff5a14e7acba7094","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","50.41","0","11809.5507","0.002068856135895","0.484670926956122","13.23","","",""
"0x45153fc8acdb3efcebf0eec0c4b6f15517e53e444a0b845a9e8f2d1eacbec404","2366482","1475413515","2016-10-02 13:05:15","0x97efb23a2a9326bfee29282ba82c38bafe80a706","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","3.48","0","815.2596","0.001177029956645082","0.275742807943243","13.23","","",""
"0x9bb554f3205ceeacbd5ec267733e6c19ad2dd47420a6c61afecd05cc49e07ffc","2366482","1475413515","2016-10-02 13:05:15","0xfea4cf0f0a02988c443702796c79b51347a9f6df","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","49.769","0","11659.38363","0.002041621433262","0.478290653170289","13.23","","",""
"0xd50b2f0b8e70606ee40cbdba7d9c17ed4d8d57e21f50409d3fa74e6c07ab547b","2366482","1475413515","2016-10-02 13:05:15","0xf2e5a9cdd28b580708f2664f29de1c05761175d5","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","43","0","10073.61","0.002041621433262","0.478290653170289","13.23","","",""
"0xfd8e0601497cd950558ac24523ac6195bf15e1cb7162d6028f05bfe45786de4a","2366482","1475413515","2016-10-02 13:05:15","0x375f271d415b9ca13ed5420ae1563adc0958cefa","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","0.58","0","135.8766","0.001177029956645082","0.275742807943243","13.23","","",""
"0x1762cf45b00e3128af44ed5206a5dd89e13ce6cc3e19167fb12f39eb0f1eea35","2366482","1475413515","2016-10-02 13:05:15","0x3abc7374d75db3e0805a75816a26b856e708e39e","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","153.4986","0","35960.117022","0.002034536831862","0.476630943600311","13.23","","",""
"0x3cf93e36a8836fd1c2506c80ab1548197d1a065b880a78c3bfd6ee1c089a7963","2366482","1475413515","2016-10-02 13:05:15","0x704fdf68cb7793418f55eb785a9bb9f61991e203","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","27.99526783718095","0","6558.45139621638","0.002034536831862","0.476630943600311","13.23","","",""
"0x9c737ef687882934acb85bcafeca98d85fceb011d04ef491d4dc14da5d53b8a4","2366482","1475413515","2016-10-02 13:05:15","0xa3099d1bf891b70de4fb0c62fead2882464a6640","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","99.992","0","23425.12584","0.001833644807576043","0.42956796907084","13.23","","",""
"0xfcfdc436705b1e361b791e9cc63f059c28a1486ef3d00f4d00529968ee3929e9","2366482","1475413515","2016-10-02 13:05:15","0xfc28b28837463f9224bb8494f6cc4848c923597a","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","6.57","0","1539.1539","0.001289648187942","0.302125880989172","13.23","","",""
"0x061fd21974553c6ec2b6ffc4d6ad118e2e748eec8021b5b52d979902a3bddfea","2366482","1475413515","2016-10-02 13:05:15","0x36031335128d724cdd95184756c2ae81af4b7e24","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","42.6","0","9979.902","0.001967981247918","0.46103896694975","13.23","","",""
"0x630fa2afbeed6edaad869ec3d0a923a6560ca62a2fe3372cabd104de04593c64","2366482","1475413515","2016-10-02 13:05:15","0x9ebf598745ec66a50e7be53466b652e12e807203","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","36.386","0","8524.14822","0.001967981247918","0.46103896694975","13.23","","",""
"0x56d99a0a1e7e72b688d3ccdf8aa3e458605ee27a934c23168b5c086f9deb3a45","2366483","1475413524","2016-10-02 13:05:24","0xa0546fc75a74d15bd3ff4d3d742313df9d251d2a","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","3.9904","0","934.831008","0.002528773167243939","0.592415689890238","13.23","","",""
"0x0fa4d5ee6cde333868b289bf73b0abc72355e47bd8de836f579e9662ce70483c","2366483","1475413524","2016-10-02 13:05:24","0x4775daf2fdc3b3c513ef2a6e07862c27f9d6f781","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","3.944","0","923.96088","0.00128137684196682","0.300188152767567","13.23","","",""
"0x526391ec9e22738ededafd57ab6282c6a98fdbade38b439e912336543a0fb56e","2366483","1475413524","2016-10-02 13:05:24","0x12dc175528cd3ee7d965c9a4dd7315e73d5d7daa","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","1095","0","256525.65","0.00222261668862","0.520692411643008","13.23","","",""
"0xf763657aeb07729b0f25fb863e25d2c0160c301dd141d5da60f983a9c56f51e6","2366483","1475413524","2016-10-02 13:05:24","0x79fa5bc1564d0fd4ef829713b45f600961670e18","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","350.5","0","82111.635","0.002097704557419","0.491429246666549","13.23","","",""
"0x7747fc9e739353921da5a9b4fa3538096259e691abcff9765ca91b7d2cc5dca6","2366483","1475413524","2016-10-02 13:05:24","0x1dab5dd5032593d215d85b02266d23cf92871b23","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","167.55","0","39251.9385","0.002041621433262","0.478290653170289","13.23","","",""
"0xdb908a9492dfa21708b6ee94196963270f89551f8018c9ac975d14295582554a","2366483","1475413524","2016-10-02 13:05:24","0xc113ee2c2fddf544789f169b2b09431960b52a9d","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","350","0","81994.5","0.002041621433262","0.478290653170289","13.23","","",""
"0x9e9b08595087c1d91b1d1614b1e52e3f1eb10bb72c46ee87751f39b07ec47ae6","2366483","1475413524","2016-10-02 13:05:24","0xe26ce71db5e24e754c3ec32a697498db365ea66a","0xbdf5c4f1c1a9d7335a6a68d9aa011d5f40cf5520","","23.2","0","5435.064","0.001813189343555898","0.42477586751484","13.23","","",""
